x [pixels], y [pixels], u [pixels], v [pixels], SNR [peak/mean], valid [0 if masked], filtered [1 if filtered], avg. intensity
         0	      1024	3.706074804	-5.609031734	8.081264284	1	0	13.58203125
        12	      1024	-3.88811515	3.668752334	16.40182549	1	0	13.8515625
        24	      1024	-3.970897261	3.856015003	25.7928537	1	0	13.67578125
        36	      1024	-3.945959579	3.975332873	12.6335558	1	0	14.47265625
        48	      1024	-4.056964647	3.652906623	21.44998065	1	0	14.16796875
        60	      1024	-4.041632446	3.568441428	16.3452762	1	0	14.83203125
        72	      1024	-4.359877923	3.529522455	10.28658248	1	0	14.08203125
        84	      1024	-4.688883647	3.834404811	12.63606059	1	0	14.67578125
        96	      1024	12.83058624	-8.790012975	12.32988516	1	0	13.55859375
       108	      1024	-4.360805067	3.191940542	13.78245685	1	0	   13.8125
       120	      1024	-4.718406643	3.755856104	15.62607414	1	0	14.23828125
       132	      1024	-4.226029708	3.10449341	11.00683678	1	0	 13.640625
       144	      1024	-4.365945581	3.323595704	18.16297687	1	0	14.43359375
       156	      1024	-4.293150468	3.104579218	20.97656829	1	0	14.41796875
       168	      1024	-4.538314019	3.335015449	21.33049337	1	0	15.24609375
       180	      1024	-4.479043601	3.118335976	9.839200468	1	0	15.31640625
       192	      1024	-4.824592687	3.164886599	31.14959733	1	0	15.2421875
       204	      1024	-4.524306026	3.40589044	8.171199776	1	0	15.7265625
       216	      1024	-4.77197504	3.291351705	21.88483339	1	0	14.10546875
       228	      1024	-4.859088722	3.28326964	30.92970843	1	0	14.9921875
       240	      1024	-4.813585358	3.266387354	12.35765561	1	0	16.18359375
       252	      1024	-4.957154246	3.33732935	19.62282403	1	0	     15.25
       264	      1024	-4.851947834	3.169760425	17.85040136	1	0	15.23828125
       276	      1024	-4.704401715	3.200838823	14.12090166	1	0	15.48046875
       288	      1024	-4.670520738	3.195970653	15.72074098	1	0	15.68359375
       300	      1024	-4.722121671	3.197204092	22.80827783	1	0	 15.203125
       312	      1024	-4.657584239	3.162440164	17.57242178	1	0	 14.140625
       324	      1024	-4.839852459	3.359384613	14.42793192	1	0	16.0390625
       336	      1024	-4.812782082	3.246358261	9.875593641	1	0	14.7265625
       348	      1024	-4.524345756	3.237761611	11.90669131	1	0	15.69140625
       360	      1024	-4.756608607	3.146737592	14.5021069	1	0	 15.265625
       372	      1024	-4.494137146	3.146062217	10.68018674	1	0	  15.28125
       384	      1024	-4.706974276	3.329746054	15.73303852	1	0	15.92578125
       396	      1024	-4.726384315	3.276918276	28.24874313	1	0	16.1484375
       408	      1024	-4.897362107	3.083334655	13.83072979	1	0	15.00390625
       420	      1024	-4.517946622	3.355978946	11.31337721	1	0	17.51953125
       432	      1024	-4.767528636	3.17176079	20.87979147	1	0	15.5546875
       444	      1024	-4.630832212	3.339320785	15.02112515	1	0	14.89453125
       456	      1024	-4.634575418	3.317882512	22.79166671	1	0	15.5078125
       468	      1024	-4.653138892	3.429438328	14.15621892	1	0	15.98046875
       480	      1024	-12.89024194	-1.151214898	9.200270254	1	0	14.9453125
       492	      1024	-4.496020579	3.216033864	11.49519257	1	0	16.7109375
       504	      1024	-4.668264115	3.174124104	18.61175098	1	0	16.76171875
       516	      1024	2.819650229	-4.891479439	11.14962043	1	0	15.72265625
       528	      1024	-4.427590983	3.329539883	 12.742531	1	0	17.03515625
       540	      1024	-4.365965537	3.383603303	10.79717305	1	0	16.40234375
       552	      1024	-4.538305416	3.174702688	11.29989748	1	0	16.6640625
       564	      1024	-4.381220552	3.353266936	13.89302033	1	0	17.1484375
       576	      1024	-4.277122818	3.237713907	16.56251787	1	0	16.7265625
       588	      1024	9.895325277	11.14859574	11.72601858	1	0	16.41015625
       600	      1024	-4.556623515	3.387106409	14.61597048	1	0	16.66796875
       612	      1024	-4.475243332	3.344563419	13.65511151	1	0	16.6328125
       624	      1024	3.653130549	-1.829736362	12.14176952	1	0	16.0234375
       636	      1024	-4.174793349	3.305342851	18.93351658	1	0	 17.078125
       648	      1024	-8.87898562	-7.816041334	14.7304174	1	0	  17.71875
       660	      1024	-4.343287815	3.26583442	17.95498049	1	0	  18.53125
       672	      1024	-4.20647527	3.359345567	16.63540891	1	0	 17.484375
       684	      1024	-4.163599459	3.327097114	18.9775374	1	0	17.75390625
       696	      1024	-4.258847212	3.247963576	16.55213746	1	0	16.53515625
       708	      1024	-4.343706187	3.176277231	21.06915154	1	0	16.30859375
       720	      1024	-4.30031986	3.305276565	15.25294906	1	0	17.5078125
       732	      1024	-4.135054755	3.381500238	25.3324217	1	0	17.1640625
       744	      1024	-4.198158835	3.272341632	19.88772283	1	0	16.24609375
       756	      1024	-4.11446215	3.26711241	20.00829056	1	0	  16.84375
       768	      1024	-4.214471506	3.258612549	21.76659171	1	0	16.67578125
       780	      1024	-4.026865819	3.243351216	28.57501106	1	0	16.08203125
       792	      1024	-3.983241723	3.313386454	20.22233327	1	0	15.73828125
       804	      1024	-4.163423254	3.231362635	25.80324272	1	0	16.5546875
       816	      1024	-4.08151505	3.148848495	16.79041049	1	0	16.0703125
       828	      1024	-4.159564302	3.148891686	23.24732838	1	0	  15.03125
       840	      1024	-4.113100791	3.141262517	18.15383585	1	0	14.35546875
       852	      1024	-4.079428647	3.158197552	23.4335087	1	0	15.54296875
