x [pixels], y [pixels], u [pixels], v [pixels], SNR [peak/mean], valid [0 if masked], filtered [1 if filtered], avg. intensity
         0	      1024	-3.954717794	3.737662678	60.26422337	1	0	13.74316406
        24	      1024	-4.10474596	3.643329065	52.81591203	1	0	14.20410156
        48	      1024	-4.158414898	3.521736961	42.4429265	1	0	14.92089844
        72	      1024	-4.145884602	3.489671457	31.78210253	1	0	14.51367188
        96	      1024	-4.197915895	3.416119099	43.21652953	1	0	14.34863281
       120	      1024	-4.297708493	3.071386167	 36.197578	1	0	14.31738281
       144	      1024	-4.468396619	3.178958825	32.64242971	1	0	14.77246094
       168	      1024	-4.655461078	3.308518673	41.72907333	1	0	15.2734375
       192	      1024	-4.773096922	3.307122221	46.27991265	1	0	15.58300781
       216	      1024	-4.717402298	3.243372672	52.06870293	1	0	15.43847656
       240	      1024	-4.753472965	3.263037741	39.73448362	1	0	15.04101562
       264	      1024	-4.670140021	3.237386778	44.3505988	1	0	15.14648438
       288	      1024	-4.738908303	3.228498966	44.85185319	1	0	15.74804688
       312	      1024	-4.85426297	3.233440586	50.02018262	1	0	15.22949219
       336	      1024	-4.794986736	3.293369616	45.65575637	1	0	15.65332031
       360	      1024	-4.723495797	3.347776343	40.32782384	1	0	16.49414062
       384	      1024	-4.700177264	3.342315109	43.05072006	1	0	16.40820312
       408	      1024	-4.774728623	3.291982616	41.38442575	1	0	16.78222656
       432	      1024	-4.657697126	3.355739676	34.7526039	1	0	  15.96875
       456	      1024	-4.610551698	3.364091576	39.21328686	1	0	 15.921875
       480	      1024	-4.520323981	3.362844312	34.67338825	1	0	16.34570312
       504	      1024	-4.599782646	3.345502758	31.57580057	1	0	16.98535156
       528	      1024	-4.482399125	3.381888791	27.2524886	1	0	16.81054688
       552	      1024	-4.452844281	3.360552266	31.40417859	1	0	16.61621094
       576	      1024	-4.434354096	3.352024629	31.88298382	1	0	16.77148438
       600	      1024	-4.433847146	3.356892959	35.79114784	1	0	16.81347656
       624	      1024	-4.257970766	3.336968774	35.79919858	1	0	16.94140625
       648	      1024	-4.276073336	3.338114766	67.39893769	1	0	17.65429688
       672	      1024	-4.300520887	3.347498037	40.20000232	1	0	17.50878906
       696	      1024	-4.22336925	3.289132378	51.6180863	1	0	17.22558594
       720	      1024	-4.257896437	3.327699887	58.57950008	1	0	16.52539062
       744	      1024	-4.182140003	3.281799829	48.26960641	1	0	16.42089844
       768	      1024	-4.293179827	3.252671706	59.85858719	1	0	16.11425781
       792	      1024	-4.131768715	3.243674198	54.01520555	1	0	16.13378906
       816	      1024	-4.102805542	3.222547179	51.07258281	1	0	     15.75
       840	      1024	-4.086306214	3.201777228	50.69028473	1	0	15.42675781
       864	      1024	-4.056919507	3.117322153	56.86431771	1	0	16.21484375
       888	      1024	-4.018206683	3.106583794	57.08862544	1	0	15.71972656
       912	      1024	-4.010049595	3.090710808	64.10255854	1	0	16.14941406
       936	      1024	-3.970431117	3.030424486	56.65675367	1	0	15.23242188
       960	      1024	-3.936946892	3.023300128	59.81127882	1	0	15.62988281
       984	      1024	-3.922172008	3.004304906	59.14873032	1	0	    15.375
      1008	      1024	-3.906855864	2.967999163	50.43407368	1	0	15.04589844
      1032	      1024	-3.865358325	2.928852217	63.11482895	1	0	15.04785156
      1056	      1024	-3.870156428	2.879261844	56.05636098	1	0	14.61914062
      1080	      1024	-3.852914945	2.80351337	47.56208478	1	0	13.91113281
      1104	      1024	-3.808976448	2.854559221	48.74452011	1	0	14.18554688
      1128	      1024	-3.798244622	2.826237003	51.0984869	1	0	13.34765625
      1152	      1024	-3.818558939	2.782922409	55.96363841	1	0	13.15820312
      1176	      1024	-3.776396187	2.746364681	45.94739673	1	0	13.49511719
      1200	      1024	-3.744763938	2.680008201	41.77305896	1	0	13.78417969
      1224	      1024	-3.705334768	2.702573153	44.16261654	1	0	13.31542969
      1248	      1024	-3.660423482	2.650081885	43.12229695	1	0	12.67871094
         0	      1000	-3.55435744	3.468953117	23.95662747	1	0	14.3203125
        24	      1000	-3.853742976	3.346744264	34.51964412	1	0	14.83496094
        48	      1000	-4.089880987	3.35770804	53.96367527	1	0	15.61425781
        72	      1000	-4.202590905	3.290349789	43.47385558	1	0	15.04785156
        96	      1000	-4.265199068	3.205387871	38.10521055	1	0	15.05859375
       120	      1000	-4.310668945	3.228509825	41.76372733	1	0	15.48632812
       144	      1000	-4.392099789	3.12576899	40.17027652	1	0	15.24511719
       168	      1000	-4.578544774	3.280268262	39.69781433	1	0	15.01464844
       192	      1000	-4.740891631	3.210388865	48.16092181	1	0	15.48828125
       216	      1000	-4.672050645	3.273440512	41.06088214	1	0	16.08105469
       240	      1000	-4.733435485	3.245947757	44.39824103	1	0	15.39355469
       264	      1000	-4.73659514	3.326668024	45.26809428	1	0	15.59765625
       288	      1000	-4.792555946	3.32645082	51.20664035	1	0	16.26464844
       312	      1000	-4.765057545	3.317891819	37.39219336	1	0	16.12011719
       336	      1000	-4.671158444	3.341649561	42.50469831	1	0	16.4765625
       360	      1000	-4.758918208	3.415251953	45.6411184	1	0	17.43554688
       384	      1000	-4.618561305	3.429348735	33.0512393	1	0	16.79882812
       408	      1000	-4.700934691	3.403455577	47.98843496	1	0	17.45019531
       432	      1000	-4.690899226	3.337637958	37.47080985	1	0	17.15722656
       456	      1000	-4.629206665	3.298834016	38.82315178	1	0	17.25195312
       480	      1000	-4.5812291	3.295251237	37.09334892	1	0	  17.03125
       504	      1000	-4.608012976	3.340599294	41.60977974	1	0	17.31835938
       528	      1000	-4.560768187	3.337654664	41.81968152	1	0	17.5078125
       552	      1000	-4.497809014	3.397827396	27.86889457	1	0	17.68066406
       576	      1000	-4.47043328	3.398388266	30.74206708	1	0	17.85449219
       600	      1000	-4.428009137	3.463363343	31.02589963	1	0	17.26464844
       624	      1000	-4.35955962	3.371069012	39.81701035	1	0	17.12988281
       648	      1000	-4.307494229	3.429821515	49.09236982	1	0	17.68359375
       672	      1000	-4.306546476	3.434955092	41.75606835	1	0	17.89355469
       696	      1000	-4.275571759	3.350864198	36.32505678	1	0	17.38574219
       720	      1000	-4.164278987	3.341153368	47.18862566	1	0	17.01953125
       744	      1000	-4.128928074	3.312284133	54.74658925	1	0	16.76464844
       768	      1000	-4.112437075	3.318211012	56.17901471	1	0	16.72558594
       792	      1000	-4.110759678	3.197719253	54.40597987	1	0	 15.859375
       816	      1000	-4.06335406	3.215877557	57.3022965	1	0	15.9765625
       840	      1000	-4.036909644	3.100315967	62.82264656	1	0	16.69433594
       864	      1000	-4.0207229	3.132386992	67.26352212	1	0	16.86035156
       888	      1000	-4.001264115	3.142942521	58.79982168	1	0	16.1640625
       912	      1000	-3.992836397	3.11379131	65.54073054	1	0	16.15332031
       936	      1000	-3.952423151	3.046144563	51.34346563	1	0	15.61621094
       960	      1000	-3.93769739	3.046414753	58.70735391	1	0	15.55273438
       984	      1000	-3.90252451	2.968680901	51.52674805	1	0	15.59863281
      1008	      1000	-3.857457638	2.970526924	63.11556536	1	0	15.24121094
      1032	      1000	-3.824647129	2.927607606	53.94668563	1	0	14.70117188
      1056	      1000	-3.857427971	2.90826386	57.34830885	1	0	14.82128906
      1080	      1000	-3.855081415	2.864280097	54.49279773	1	0	15.14160156
      1104	      1000	-3.776686522	2.84462721	53.29610163	1	0	  14.46875
      1128	      1000	-3.760413095	2.845538911	55.52230683	1	0	13.83789062
      1152	      1000	-3.772232929	2.787601653	 43.763244	1	0	13.32910156
      1176	      1000	-3.757777098	2.783767822	46.73351064	1	0	14.03027344
      1200	      1000	-3.697933661	2.683885982	41.32100398	1	0	14.06738281
      1224	      1000	-3.641148283	2.704324684	41.29872713	1	0	 13.140625
      1248	      1000	-3.642804701	2.690405408	44.87889025	1	0	12.35449219
         0	       976	-3.247228741	2.992208714	37.92257032	1	0	14.14453125
        24	       976	-3.823466245	3.115489976	42.02370634	1	0	14.67871094
        48	       976	-3.923432269	3.006260369	57.46191034	1	0	15.21972656
        72	       976	-4.128580146	3.033174598	49.1081559	1	0	15.1953125
        96	       976	-4.229676578	3.15422014	46.76558464	1	0	14.97167969
       120	       976	-4.227601483	3.125614216	42.92305628	1	0	14.99316406
       144	       976	-4.414907556	2.98362296	43.24008553	1	0	14.7890625
       168	       976	-4.616904245	3.223244171	38.46763144	1	0	14.72460938
       192	       976	-4.704773522	3.177316782	41.04912903	1	0	15.56835938
       216	       976	-4.825911018	3.158371084	52.0470085	1	0	16.1015625
       240	       976	-4.797648623	3.207539012	46.65162458	1	0	15.93847656
       264	       976	-4.823332666	3.253931894	46.76238009	1	0	15.95898438
       288	       976	-4.77898479	3.313580393	51.20801956	1	0	16.67480469
       312	       976	-4.791253882	3.347868868	45.39281748	1	0	16.26367188
       336	       976	-4.708840185	3.427557487	43.32150127	1	0	16.70605469
       360	       976	-4.757759655	3.355206084	49.66804234	1	0	17.0078125
       384	       976	-4.666134011	3.337520883	54.31967833	1	0	17.42871094
       408	       976	-4.701613625	3.421893936	30.55511601	1	0	  17.46875
       432	       976	-4.580674153	3.380759776	37.12849628	1	0	17.06738281
       456	       976	-4.556398818	3.506957284	31.08057913	1	0	17.43554688
       480	       976	-4.615726273	3.53068823	29.56118458	1	0	17.76953125
       504	       976	-4.65410632	3.357519329	44.08915519	1	0	17.70117188
       528	       976	-4.495938812	3.47673094	30.54626275	1	0	17.70214844
       552	       976	-4.435037289	3.468567219	32.99444679	1	0	17.94433594
       576	       976	-4.36146162	3.44114493	43.23729554	1	0	18.16796875
       600	       976	-4.416139361	3.393610937	39.69593655	1	0	18.79101562
       624	       976	-4.370861762	3.37349164	36.28500821	1	0	  18.03125
       648	       976	-4.253330144	3.440210464	40.43966712	1	0	17.73339844
       672	       976	-4.280405007	3.420428562	39.22283829	1	0	17.33984375
       696	       976	-4.242004695	3.381999725	52.21037059	1	0	17.68457031
       720	       976	-4.210725028	3.388511286	49.69428953	1	0	17.16699219
       744	       976	-4.186465108	3.359204217	55.59203705	1	0	17.06640625
       768	       976	-4.189465326	3.475852559	55.96838735	1	0	17.09960938
       792	       976	-4.114423725	3.339579497	43.47781738	1	0	     16.25
       816	       976	-4.089823698	3.252375089	51.50750304	1	0	16.50195312
       840	       976	-4.069239094	3.178877506	65.87127746	1	0	17.60351562
       864	       976	-4.042840668	3.214419446	54.46622414	1	0	16.37207031
       888	       976	-3.973712416	3.170553375	56.00698858	1	0	16.44335938
       912	       976	-3.970994686	3.098855254	61.81323248	1	0	16.60839844
       936	       976	-3.943583956	3.047922508	53.75825741	1	0	15.33496094
       960	       976	-3.89450527	2.984125563	49.88271928	1	0	15.17871094
       984	       976	-3.864282021	2.97684016	51.05443133	1	0	15.34765625
      1008	       976	-3.87452937	2.997724134	69.42736553	1	0	15.09765625
      1032	       976	-3.811531304	2.977404219	52.59348904	1	0	   14.1875
      1056	       976	-3.794036532	2.976338888	55.50550246	1	0	 14.046875
